variable,type,nobs,mean,sd,mode,min,max,q25,median,q75,n_missing,n_unique
med10obs,Numeric,21,10.5864610717693,7.5874680605456,6.12244897959184,3.4090909090909087,36.36363636363637,6.122448979591836,8.108108108108109,15.517241379310345,0,NA
med1obs,Numeric,21,25.3771191026825,16.393672889053207,17.3469387755102,6.666666666666667,81.81818181818183,16.216216216216218,19.057815845824422,33.33333333333333,0,NA
med20obs,Numeric,21,6.047811730848306,6.020296269165096,4.08163265306122,0,27.27272727272727,2.7027027027027026,4.081632653061225,8.333333333333332,0,NA
med2obs,Numeric,21,22.969758361593325,15.154307347639568,18.6224489795918,9.090909090909092,72.72727272727273,12.883435582822095,16.666666666666664,29.310344827586203,0,NA
med30obs,Numeric,21,3.549701546838251,4.676137502169872,2.04081632653061,0,18.181818181818183,0.5025125628140596,1.8518518518518516,4.391891891891892,0,NA
med3obs,Numeric,21,19.072320383623936,13.558105399208255,10.2040816326531,6.666666666666667,63.63636363636363,10.909090909090908,13.513513513513514,22.22222222222222,0,NA
med40obs,Numeric,21,1.3852797957942442,2.3008651290937663,1.53061224489796,0,9.090909090909092,0,0,1.530612244897959,0,NA
med5obs,Numeric,21,15.18832779897916,13.143112029202381,8.16326530612245,0,63.63636363636363,8.16326530612245,10.81081081081081,20,0,NA
