variable,type,nobs,mean,sd,mode,min,max,q25,median,q75,n_missing,n_unique
med10obs,Numeric,13,3.392787748344164,1.4772141184655907,1.95195195195195,1.3959390862944203,6.624964458345178,2.5974025974025996,3.236607142857153,4.099560761346989,0,NA
med1obs,Numeric,13,9.727844764144347,3.177329770151741,5.40540540540541,5.3299492385786795,15.634395670475044,7.585985213757628,9.774436090225565,11.357733175915014,0,NA
med20obs,Numeric,13,2.1057599265683944,1.3618562013025808,1.05105105105106,0.6345177664974597,6.008909108141395,1.4610389610389587,1.7647058823529245,2.4890190336749622,0,NA
med2obs,Numeric,13,7.985712748217433,2.766043086830708,4.05405405405405,3.55329949238579,12.377973651786553,5.999999999999997,9.006544886197153,9.80966325036603,0,NA
med30obs,Numeric,13,1.3957782290190677,0.7898993793240112,0.450450450450454,0.38071065989848035,3.1750544972040475,1.0979929161747342,1.289440265702857,1.5625000000000062,0,NA
med3obs,Numeric,13,6.379188244410834,2.55203321714746,3.60360360360361,3.04568527918782,11.534451710738324,4.870129870129867,5.949008498583553,8.040201005025121,0,NA
med40obs,Numeric,13,0.4480949893829994,0.5754554382803793,0.300300300300294,0,1.7739025856885038,0,0.251256281407041,0.9411764705882361,0,NA
med5obs,Numeric,13,4.93782662677578,2.1062072644644503,3.00300300300301,2.2842639593908705,9.563074590086252,3.8961038961038996,4.470588235294127,6.295754026354315,0,NA
